39964,438.0,20302
16830,199.0,18139
16827,196.0,17989
16789,185.0,15851
39945,420.0,15291
39855,378.0,15211
39973,447.0,14732
16674,161.0,13185
17007,213.0,13157
39885,405.0,12674
39968,442.0,12017
39816,357.0,10785
16755,177.0,9899
16833,201.0,9625
39980,451.0,9542
39841,367.0,9144
17028,227.0,8249
39820,359.0,7655
16995,207.0,7071
16717,165.0,6651
39962,436.0,5850
16820,192.0,5631
39882,402.0,5359
16671,159.0,4572
16780,183.0,4390
15926,39.0,4086
39564,340.0,3473
17023,224.0,3347
16572,111.0,3272
16999,208.0,3183
39578,346.0,3155
39951,426.0,3029
39944,419.0,2902
39943,418.0,2809
16673,160.0,2493
39963,437.0,2200
39978,450.0,2081
16665,154.0,2049
17009,215.0,1694
38819,246.0,1455
16590,125.0,1445
38808,243.0,1238
16829,198.0,1209
16831,200.0,945
38926,273.0,935
38869,263.0,928
15958,51.0,884
16819,191.0,864
17021,222.0,804
40002,456.0,793
38940,281.0,753
15779,6.0,701
16602,136.0,659
39857,380.0,659
38749,230.0,621
39954,428.0,596
39959,433.0,592
17016,220.0,549
39095,316.0,521
16754,176.0,516
16601,135.0,391
39043,305.0,373
39866,388.0,364
39248,325.0,350
17018,221.0,340
16641,153.0,327
16828,197.0,318
39969,443.0,305
16804,187.0,278
39930,414.0,262
16272,96.0,235
39867,389.0,199
16822,193.0,181
15849,22.0,177
39840,366.0,166
39897,412.0,154
16117,84.0,146
38751,232.0,144
38844,254.0,108
39950,425.0,101
38842,253.0,96
16571,110.0,78
39245,324.0,71
38818,245.0,68
17005,211.0,59
16589,124.0,58
17014,218.0,50
16580,117.0,49
38932,279.0,47
39092,314.0,45
17013,217.0,44
16269,94.0,43
15892,38.0,41
39946,421.0,41
39291,329.0,32
16676,163.0,30
38779,237.0,28
39041,303.0,27
16064,71.0,27
39838,364.0,25
15957,50.0,22
15806,10.0,22
39634,349.0,14
16756,178.0,14
16751,174.0,12
39872,394.0,11
39971,445.0,8
16818,190.0,7
39983,452.0,7
39966,440.0,6
16781,184.0,5
16364,101.0,4
39860,383.0,2
15956,49.0,1
38738,229.0,1
