61392,477.0,20477
10218,187.0,18355
60844,435.0,15371
60815,415.0,13574
10149,180.0,12894
9959,168.0,12455
10756,263.0,12407
60552,369.0,12102
9908,150.0,11644
10760,266.0,10922
60803,413.0,10468
10217,186.0,9554
60814,414.0,9089
60174,326.0,8505
60735,391.0,7908
10933,293.0,7528
10913,285.0,5343
10934,294.0,5325
10784,276.0,5245
60836,430.0,4798
10773,275.0,4490
60568,377.0,4370
61395,478.0,4179
60356,355.0,4156
10745,253.0,4048
10739,247.0,3969
60873,440.0,3744
61630,491.0,3583
60794,406.0,3533
60693,384.0,3247
57373,311.0,3180
60734,390.0,3178
66094,561.0,3035
66098,563.0,2973
10968,301.0,2926
60741,397.0,2884
10743,251.0,2855
60743,399.0,2729
60822,422.0,2723
10956,298.0,2533
67011,699.0,2518
57407,314.0,2442
10936,295.0,2379
64842,551.0,2311
62235,543.0,2279
10924,290.0,1977
60586,383.0,1972
10705,242.0,1877
10740,248.0,1844
66091,559.0,1768
57395,312.0,1713
10789,277.0,1668
57329,304.0,1641
60739,395.0,1552
61087,461.0,1542
60209,330.0,1449
60797,407.0,1396
10426,225.0,1379
10917,287.0,1348
66100,564.0,1268
10767,272.0,1193
60441,359.0,1176
60530,367.0,1113
10942,296.0,1065
10747,255.0,927
66926,656.0,906
58424,325.0,828
60744,400.0,727
66103,565.0,690
10927,291.0,671
62194,536.0,654
66964,667.0,599
60801,411.0,585
57354,308.0,541
65395,556.0,517
63873,549.0,507
57352,307.0,484
60241,331.0,454
10709,246.0,454
62162,532.0,437
60799,409.0,412
10914,286.0,411
58051,319.0,406
10957,299.0,300
60359,358.0,278
57341,306.0,272
66125,570.0,192
66110,566.0,140
66118,568.0,125
66873,635.0,103
66923,653.0,85
57403,313.0,85
58049,318.0,66
66956,661.0,64
66092,560.0,59
66129,572.0,48
10923,289.0,38
61084,460.0,32
58034,315.0,27
62008,519.0,24
58047,317.0,24
57371,310.0,21
66116,567.0,15
65074,554.0,11
66774,603.0,11
62234,542.0,9
7555,4.0,4
10237,198.0,3
10751,259.0,3
66126,571.0,3
66925,655.0,2
58258,321.0,2
