0.,-110.,0.,-3500.,3500.,7000.
0.,-110.,-250.,-3500.,3500.,7000.
0.,-110.,-350.,-3500.,3500.,7000.
0.,-110.,450.,-3500.,3500.,7000.
-45.,70.,0.,-3500.,3500.,7000.
-45.,70.,-250.,-3500.,3500.,7000.
-45.,70.,-350.,-3500.,3500.,7000.
-45.,70.,450.,-3500.,3500.,7000.
-45.,-110.,0.,-3500.,3500.,-4500.
-45.,-110.,0.,-3500.,3500.,7000.
-45.,-110.,-250.,-3500.,3500.,-4500.
-45.,-110.,-250.,-3500.,3500.,7000.
-45.,-110.,-350.,-3500.,3500.,-4500.
-45.,-110.,-350.,-3500.,3500.,7000.
-45.,-110.,450.,-3500.,3500.,-4500.
-45.,-110.,450.,-3500.,3500.,7000.
-70.,45.,0.,-3500.,3500.,7000.
-70.,45.,-250.,-3500.,3500.,7000.
-70.,45.,-350.,-3500.,3500.,7000.
-70.,45.,450.,-3500.,3500.,7000.
-70.,70.,0.,-3500.,3500.,7000.
-70.,70.,-250.,-3500.,3500.,7000.
-70.,70.,-350.,-3500.,3500.,7000.
-70.,70.,450.,-3500.,3500.,7000.
-70.,-110.,0.,2200.,3500.,7000.
-70.,-110.,0.,-3500.,-2200.,7000.
-70.,-110.,0.,-3500.,3500.,-4500.
-70.,-110.,0.,-3500.,3500.,7000.
-70.,-110.,-250.,2200.,3500.,7000.
-70.,-110.,-250.,-3500.,-2200.,7000.
-70.,-110.,-250.,-3500.,3500.,-4500.
-70.,-110.,-250.,-3500.,3500.,7000.
-70.,-110.,-350.,2200.,3500.,7000.
-70.,-110.,-350.,-3500.,-2200.,7000.
-70.,-110.,-350.,-3500.,3500.,-4500.
-70.,-110.,-350.,-3500.,3500.,7000.
-70.,-110.,450.,2200.,3500.,7000.
-70.,-110.,450.,-3500.,-2200.,7000.
-70.,-110.,450.,-3500.,3500.,-4500.
-70.,-110.,450.,-3500.,3500.,7000.
110.,0.,0.,-3500.,3500.,7000.
110.,0.,-250.,-3500.,3500.,7000.
110.,0.,-350.,-3500.,3500.,7000.
110.,0.,450.,-3500.,3500.,7000.
110.,45.,0.,-3500.,3500.,-4500.
110.,45.,0.,-3500.,3500.,7000.
110.,45.,-250.,-3500.,3500.,-4500.
110.,45.,-250.,-3500.,3500.,7000.
110.,45.,-350.,-3500.,3500.,-4500.
110.,45.,-350.,-3500.,3500.,7000.
110.,45.,450.,-3500.,3500.,-4500.
110.,45.,450.,-3500.,3500.,7000.
110.,70.,0.,2200.,3500.,7000.
110.,70.,0.,-3500.,-2200.,7000.
110.,70.,0.,-3500.,3500.,-4500.
110.,70.,0.,-3500.,3500.,7000.
110.,70.,-250.,2200.,3500.,7000.
110.,70.,-250.,-3500.,-2200.,7000.
110.,70.,-250.,-3500.,3500.,-4500.
110.,70.,-250.,-3500.,3500.,7000.
110.,70.,-350.,2200.,3500.,7000.
110.,70.,-350.,-3500.,-2200.,7000.
110.,70.,-350.,-3500.,3500.,-4500.
110.,70.,-350.,-3500.,3500.,7000.
110.,70.,450.,2200.,3500.,7000.
110.,70.,450.,-3500.,-2200.,7000.
110.,70.,450.,-3500.,3500.,-4500.
110.,70.,450.,-3500.,3500.,7000.
110.,-110.,0.,-1200.,3500.,7000.
110.,-110.,0.,2200.,-2200.,7000.
110.,-110.,0.,2200.,3500.,-4500.
110.,-110.,0.,2200.,3500.,7000.
110.,-110.,0.,-3500.,1200.,7000.
110.,-110.,0.,-3500.,-2200.,-4500.
110.,-110.,0.,-3500.,-2200.,7000.
110.,-110.,0.,-3500.,3500.,2000.
110.,-110.,0.,-3500.,3500.,-4500.
110.,-110.,0.,-3500.,3500.,7000.
110.,-110.,-250.,-1200.,3500.,7000.
110.,-110.,-250.,2200.,-2200.,7000.
110.,-110.,-250.,2200.,3500.,-4500.
110.,-110.,-250.,2200.,3500.,7000.
110.,-110.,-250.,-3500.,1200.,7000.
110.,-110.,-250.,-3500.,-2200.,-4500.
110.,-110.,-250.,-3500.,-2200.,7000.
110.,-110.,-250.,-3500.,3500.,2000.
110.,-110.,-250.,-3500.,3500.,-4500.
110.,-110.,-250.,-3500.,3500.,7000.
110.,-110.,-350.,-1200.,3500.,7000.
110.,-110.,-350.,2200.,-2200.,7000.
110.,-110.,-350.,2200.,3500.,-4500.
110.,-110.,-350.,2200.,3500.,7000.
110.,-110.,-350.,-3500.,1200.,7000.
110.,-110.,-350.,-3500.,-2200.,-4500.
110.,-110.,-350.,-3500.,-2200.,7000.
110.,-110.,-350.,-3500.,3500.,2000.
110.,-110.,-350.,-3500.,3500.,-4500.
110.,-110.,-350.,-3500.,3500.,7000.
110.,-110.,450.,-1200.,3500.,7000.
110.,-110.,450.,2200.,-2200.,7000.
110.,-110.,450.,2200.,3500.,-4500.
110.,-110.,450.,2200.,3500.,7000.
110.,-110.,450.,-3500.,1200.,7000.
110.,-110.,450.,-3500.,-2200.,-4500.
110.,-110.,450.,-3500.,-2200.,7000.
110.,-110.,450.,-3500.,3500.,2000.
110.,-110.,450.,-3500.,3500.,-4500.
110.,-110.,450.,-3500.,3500.,7000.
