26872,284.0,21217
20409,198.0,21200
20590,214.0,20629
27822,425.0,20618
26800,267.0,18329
20606,226.0,16590
27343,361.0,13177
20610,228.0,13150
20605,225.0,12292
27785,408.0,11454
19601,55.0,10917
20581,207.0,9934
27281,343.0,9382
20402,193.0,8688
20408,197.0,8639
27625,399.0,8437
20234,154.0,7812
26853,273.0,7664
27796,410.0,7492
27540,376.0,7404
27287,347.0,5411
20271,167.0,5244
27528,368.0,5168
20246,163.0,4202
20327,178.0,3865
27626,400.0,3611
27511,364.0,3040
20600,221.0,3000
20595,217.0,2938
27552,386.0,2935
27554,388.0,2902
27549,383.0,2708
20585,210.0,2555
27900,452.0,2322
20593,215.0,2275
26747,250.0,2014
20573,204.0,2013
26735,245.0,1985
20405,195.0,1828
26749,252.0,1422
20604,224.0,1365
20320,174.0,1332
27808,415.0,1326
27339,358.0,970
19533,42.0,909
20601,222.0,857
20398,190.0,839
19355,2.0,717
20400,191.0,678
26876,286.0,651
27826,427.0,584
20583,209.0,566
26680,234.0,558
27920,454.0,484
19851,94.0,478
20324,177.0,473
20149,128.0,438
20598,219.0,437
20570,203.0,435
26873,285.0,420
27544,379.0,395
27212,336.0,372
26783,260.0,364
27851,448.0,362
20397,189.0,331
27539,375.0,321
20173,150.0,287
20401,192.0,244
27012,313.0,244
27533,372.0,218
20346,181.0,207
27489,362.0,199
20404,194.0,189
27806,414.0,169
26960,300.0,134
20237,156.0,110
19695,78.0,106
19848,93.0,97
20126,110.0,81
27167,330.0,79
20580,206.0,77
27621,398.0,74
26766,256.0,73
20160,139.0,56
27788,409.0,54
27811,418.0,53
20597,218.0,51
20140,119.0,51
26855,275.0,47
27842,443.0,39
27841,442.0,38
19423,20.0,36
19437,22.0,35
19356,3.0,30
20587,212.0,24
20165,144.0,23
26961,301.0,21
27627,401.0,18
20148,127.0,17
26706,239.0,16
26763,255.0,16
19382,8.0,15
19547,47.0,15
19666,73.0,13
20245,162.0,9
20393,187.0,8
27288,348.0,6
20396,188.0,6
26776,258.0,4
27543,378.0,3
27498,363.0,3
20363,185.0,1
19535,44.0,1
20244,161.0,1
26709,240.0,1
19338,0.0,1
