0.,30.,0.,4000.,-4000.,-9000.
0.,30.,-50.,4000.,-4000.,-9000.
0.,30.,100.,4000.,-4000.,-9000.
0.,30.,-200.,4000.,-4000.,-9000.
0.,30.,400.,4000.,-4000.,-9000.
0.,30.,-600.,4000.,-4000.,-9000.
0.,-60.,0.,4000.,-4000.,-9000.
0.,-60.,-50.,4000.,-4000.,-9000.
0.,-60.,100.,4000.,-4000.,-9000.
0.,-60.,-200.,4000.,-4000.,-9000.
0.,-60.,400.,4000.,-4000.,-9000.
0.,-60.,-600.,4000.,-4000.,-9000.
0.,100.,0.,-2500.,-4000.,-9000.
0.,100.,0.,4000.,2500.,-9000.
0.,100.,0.,4000.,-4000.,6000.
0.,100.,0.,4000.,-4000.,-9000.
0.,100.,-50.,-2500.,-4000.,-9000.
0.,100.,-50.,4000.,2500.,-9000.
0.,100.,-50.,4000.,-4000.,6000.
0.,100.,-50.,4000.,-4000.,-9000.
0.,100.,100.,-2500.,-4000.,-9000.
0.,100.,100.,4000.,2500.,-9000.
0.,100.,100.,4000.,-4000.,6000.
0.,100.,100.,4000.,-4000.,-9000.
0.,100.,-200.,-2500.,-4000.,-9000.
0.,100.,-200.,4000.,2500.,-9000.
0.,100.,-200.,4000.,-4000.,6000.
0.,100.,-200.,4000.,-4000.,-9000.
0.,100.,400.,-2500.,-4000.,-9000.
0.,100.,400.,4000.,2500.,-9000.
0.,100.,400.,4000.,-4000.,6000.
0.,100.,400.,4000.,-4000.,-9000.
0.,100.,-600.,-2500.,-4000.,-9000.
0.,100.,-600.,4000.,2500.,-9000.
0.,100.,-600.,4000.,-4000.,6000.
0.,100.,-600.,4000.,-4000.,-9000.
0.,-160.,0.,1000.,-4000.,-9000.
0.,-160.,0.,-2500.,2500.,-9000.
0.,-160.,0.,-2500.,-4000.,6000.
0.,-160.,0.,-2500.,-4000.,-9000.
0.,-160.,0.,4000.,-1000.,-9000.
0.,-160.,0.,4000.,2500.,6000.
0.,-160.,0.,4000.,2500.,-9000.
0.,-160.,0.,4000.,-4000.,2500.
0.,-160.,0.,4000.,-4000.,-4000.
0.,-160.,0.,4000.,-4000.,6000.
0.,-160.,0.,4000.,-4000.,-9000.
0.,-160.,-50.,1000.,-4000.,-9000.
0.,-160.,-50.,-2500.,2500.,-9000.
0.,-160.,-50.,-2500.,-4000.,6000.
0.,-160.,-50.,-2500.,-4000.,-9000.
0.,-160.,-50.,4000.,-1000.,-9000.
0.,-160.,-50.,4000.,2500.,6000.
0.,-160.,-50.,4000.,2500.,-9000.
0.,-160.,-50.,4000.,-4000.,2500.
0.,-160.,-50.,4000.,-4000.,-4000.
0.,-160.,-50.,4000.,-4000.,6000.
0.,-160.,-50.,4000.,-4000.,-9000.
0.,-160.,100.,1000.,-4000.,-9000.
0.,-160.,100.,-2500.,2500.,-9000.
0.,-160.,100.,-2500.,-4000.,6000.
0.,-160.,100.,-2500.,-4000.,-9000.
0.,-160.,100.,4000.,-1000.,-9000.
0.,-160.,100.,4000.,2500.,6000.
0.,-160.,100.,4000.,2500.,-9000.
0.,-160.,100.,4000.,-4000.,2500.
0.,-160.,100.,4000.,-4000.,-4000.
0.,-160.,100.,4000.,-4000.,6000.
0.,-160.,100.,4000.,-4000.,-9000.
0.,-160.,-200.,1000.,-4000.,-9000.
0.,-160.,-200.,-2500.,2500.,-9000.
0.,-160.,-200.,-2500.,-4000.,6000.
0.,-160.,-200.,-2500.,-4000.,-9000.
