14095,254.0,24136
13854,243.0,18771
15746,456.0,17455
15726,445.0,14344
13630,208.0,12511
15753,460.0,12309
14151,270.0,11687
14299,286.0,11607
14175,285.0,10528
13451,178.0,10366
14147,266.0,9745
15192,378.0,9253
15732,446.0,8584
15488,403.0,8144
15491,405.0,7526
15734,447.0,7045
14322,295.0,6248
15499,411.0,5832
14823,341.0,4887
14313,291.0,4878
14301,287.0,4774
15751,458.0,4766
15740,451.0,4515
15201,382.0,4404
13838,235.0,4169
15708,430.0,3873
14669,332.0,3841
15739,450.0,3317
46463,461.0,3270
49945,541.0,3204
54005,572.0,3175
14152,271.0,3073
14304,288.0,3046
52612,569.0,2944
14150,269.0,2856
15178,376.0,2811
15052,361.0,2799
14104,258.0,2760
48489,472.0,2545
48495,476.0,2202
52569,564.0,2202
54021,576.0,2173
48486,470.0,2162
15718,438.0,2130
55552,679.0,1962
15720,440.0,1860
14314,292.0,1823
50018,551.0,1822
14168,284.0,1812
14145,264.0,1768
14141,262.0,1600
13846,237.0,1585
13632,209.0,1561
15717,437.0,1554
15707,429.0,1553
15719,439.0,1451
15738,449.0,1441
15721,441.0,1397
55520,661.0,1238
48490,473.0,1223
15056,365.0,1164
14154,273.0,995
54025,577.0,975
14097,256.0,959
14167,283.0,932
49964,546.0,750
53247,571.0,748
52540,559.0,731
14307,289.0,719
15188,377.0,707
55528,668.0,697
48503,478.0,683
52568,563.0,628
48497,477.0,626
15528,415.0,615
15752,459.0,597
47408,463.0,520
14140,261.0,513
55522,663.0,504
14317,293.0,481
49967,548.0,428
15723,443.0,372
14146,265.0,370
15485,401.0,281
52557,562.0,225
14096,255.0,215
14166,282.0,190
47414,464.0,185
55524,665.0,183
48494,475.0,155
55332,590.0,101
14611,327.0,96
52551,561.0,86
52541,560.0,76
48513,481.0,73
14159,276.0,63
52577,565.0,62
48522,482.0,40
54141,581.0,30
48487,471.0,26
48510,480.0,20
47479,467.0,17
52597,567.0,16
49935,535.0,12
49953,544.0,7
14673,335.0,6
49795,524.0,6
8086,79.0,3
50037,555.0,3
14889,348.0,3
50016,549.0,2
54160,582.0,2
9181,112.0,2
47538,468.0,2
55521,662.0,2
14318,294.0,1
15496,409.0,1
55534,672.0,1
15712,433.0,1
