15115,347.0,22233
14225,178.0,21233
15652,429.0,19648
14223,176.0,18605
14295,197.0,14156
15611,414.0,13771
14480,221.0,13459
13389,42.0,13357
15368,374.0,13085
14292,194.0,13022
14129,155.0,12577
15173,362.0,12488
15361,372.0,11890
15119,350.0,9186
13719,88.0,9045
14682,268.0,8042
15343,367.0,7422
14465,209.0,6033
14226,179.0,6011
15355,369.0,5093
15116,348.0,4968
14229,180.0,4730
14456,203.0,4700
14136,158.0,4288
15446,399.0,3941
15604,411.0,3903
14015,106.0,3500
15113,345.0,3373
14447,199.0,3364
15373,379.0,3356
14486,224.0,3245
14576,247.0,2936
15557,408.0,2649
14463,207.0,2555
14580,251.0,2450
14037,114.0,2431
14478,220.0,2352
15169,359.0,2279
15750,451.0,1850
14277,186.0,1632
14207,171.0,1566
14564,243.0,1548
14290,192.0,1545
15167,357.0,1478
13411,46.0,1331
14279,188.0,1022
14688,274.0,1008
15634,420.0,905
13237,1.0,877
14550,239.0,845
13307,19.0,833
14508,232.0,751
13730,91.0,579
14810,302.0,564
14997,324.0,550
14446,198.0,544
14282,191.0,488
14294,196.0,437
15656,432.0,393
14133,156.0,386
13236,0.0,345
14280,189.0,306
15264,363.0,271
14999,325.0,253
14454,201.0,246
14845,311.0,187
14206,170.0,184
14601,256.0,178
14460,206.0,173
14470,213.0,158
15370,376.0,148
14281,190.0,129
15654,431.0,121
14467,210.0,119
14684,270.0,110
15647,426.0,86
13727,90.0,75
15372,378.0,68
14472,215.0,56
14469,212.0,56
15378,383.0,54
15639,422.0,52
15444,397.0,45
14205,169.0,44
13329,25.0,36
14059,133.0,32
13238,2.0,29
14605,257.0,29
14575,246.0,28
14023,107.0,26
14746,278.0,25
14569,245.0,24
15668,442.0,19
14714,277.0,17
14137,159.0,17
14291,193.0,17
14790,290.0,14
13577,82.0,14
15035,332.0,13
13518,68.0,13
14464,208.0,13
15428,396.0,12
14597,254.0,11
14488,225.0,10
15456,404.0,9
14038,115.0,8
15371,377.0,7
13412,47.0,6
13263,7.0,6
15448,401.0,5
14757,284.0,4
13747,93.0,3
14489,226.0,2
14049,123.0,1
14219,175.0,1
14579,250.0,1
14537,238.0,1
