16871,383.0,16198
39516,574.0,15036
39224,511.0,13768
16141,277.0,10312
16847,373.0,9971
16695,360.0,9828
16841,369.0,9066
6590,102.0,9033
39386,551.0,9015
16693,359.0,8948
16839,367.0,8603
39488,573.0,8479
16638,340.0,8307
39585,576.0,7163
36084,392.0,6879
39134,509.0,6744
36079,391.0,6672
39367,543.0,6669
39299,518.0,6602
5891,24.0,6465
39664,601.0,6063
39045,490.0,5892
16849,375.0,5695
39163,510.0,5643
39364,540.0,5423
39406,565.0,5205
36056,389.0,4970
6103,44.0,4848
16859,380.0,4830
43796,618.0,4703
39598,583.0,4253
6931,107.0,4127
39306,525.0,3992
43803,622.0,3674
39301,520.0,3587
43799,620.0,3543
39359,535.0,3524
16679,345.0,3203
5890,23.0,3065
16843,371.0,3045
16104,275.0,3021
16422,336.0,3015
16912,384.0,3012
16682,348.0,2796
42600,611.0,2726
16853,376.0,2607
39249,512.0,2531
39360,536.0,2317
16025,265.0,2140
38915,484.0,2105
16656,343.0,2015
36096,394.0,1995
16848,374.0,1958
39307,526.0,1873
39311,530.0,1778
16681,347.0,1705
16844,372.0,1657
36190,399.0,1636
43104,616.0,1452
43823,629.0,1378
39409,568.0,1373
7140,188.0,1330
39050,495.0,1321
16635,337.0,1204
16866,381.0,1166
36198,402.0,1077
43806,624.0,1068
5959,32.0,880
6507,91.0,861
16685,351.0,842
7153,201.0,829
38964,488.0,783
36162,397.0,658
39312,531.0,644
39368,544.0,623
43805,623.0,525
36207,403.0,488
16688,354.0,408
35005,386.0,294
36195,401.0,284
36021,387.0,279
39363,539.0,256
7151,199.0,226
6977,129.0,220
43814,626.0,212
16408,332.0,197
38861,481.0,176
16868,382.0,135
38918,487.0,119
16686,352.0,117
43822,628.0,105
6414,80.0,104
16177,291.0,98
44763,731.0,86
16678,344.0,79
41674,608.0,78
39379,548.0,75
41646,607.0,59
42603,612.0,43
7177,208.0,41
36255,407.0,34
7230,227.0,33
36105,395.0,29
6035,37.0,26
16158,287.0,24
16856,378.0,23
43828,630.0,20
43797,619.0,19
36130,396.0,19
7141,189.0,17
5961,34.0,16
42643,614.0,10
39391,556.0,6
15802,234.0,4
6493,84.0,4
39357,533.0,4
16690,356.0,3
42665,615.0,2
37620,409.0,2
16339,312.0,2
39385,550.0,1
36258,408.0,1
39396,561.0,1
7129,181.0,1
39388,553.0,1
