53253,621.0,25915
39302,106.0,25597
57077,799.0,24092
39238,95.0,23693
56121,742.0,21202
39240,96.0,20505
54108,672.0,16783
53346,648.0,15657
53211,612.0,12951
41219,239.0,12857
41226,242.0,11315
41235,247.0,8392
36230,50.0,6518
50109,549.0,6026
36192,37.0,5347
54106,671.0,5310
36655,69.0,5239
43576,339.0,5081
53151,604.0,5042
39311,108.0,4990
49745,523.0,4977
53310,639.0,4798
39417,142.0,3105
50018,537.0,2445
56125,743.0,2364
57410,837.0,2226
57096,812.0,2052
40118,157.0,1882
53322,641.0,1595
40162,164.0,1499
40161,163.0,1487
41232,246.0,1256
40165,166.0,1104
53375,660.0,1044
53352,650.0,781
43223,306.0,750
39252,99.0,725
57401,832.0,714
39379,129.0,632
53168,606.0,619
39151,87.0,608
56133,744.0,599
50099,545.0,582
51566,589.0,581
35908,18.0,554
57097,813.0,544
34475,2.0,518
53232,615.0,512
43222,305.0,512
36642,68.0,484
50001,535.0,455
36121,28.0,428
41209,233.0,411
53197,609.0,352
50188,562.0,348
56155,751.0,334
36421,64.0,313
53328,642.0,304
54857,703.0,298
40125,158.0,297
40173,167.0,292
39380,130.0,290
36130,31.0,240
36200,41.0,179
39177,88.0,178
53282,626.0,167
53148,603.0,167
53321,640.0,165
36170,33.0,154
50299,570.0,125
50025,539.0,125
43214,299.0,119
34301,0.0,114
56136,745.0,113
41216,238.0,107
54315,680.0,105
43975,404.0,98
40425,195.0,94
50125,553.0,90
54376,692.0,79
39249,98.0,44
57398,829.0,43
53369,659.0,41
56146,748.0,31
43226,307.0,29
36378,60.0,25
50154,559.0,25
53260,624.0,24
56446,775.0,23
57067,793.0,21
39234,94.0,21
45471,495.0,21
39372,126.0,20
53198,610.0,16
56521,782.0,15
53302,635.0,15
53368,658.0,14
35921,23.0,14
39435,147.0,12
56429,770.0,11
40215,176.0,11
39230,92.0,9
39336,112.0,8
36173,34.0,7
58981,989.0,7
53255,623.0,6
39199,89.0,6
49748,524.0,6
57080,801.0,5
43240,313.0,5
53295,630.0,4
37291,81.0,3
36685,71.0,3
54120,676.0,3
53303,636.0,3
56594,784.0,2
53341,645.0,2
41159,228.0,2
57626,851.0,2
57648,866.0,2
39383,131.0,1
40181,171.0,1
40233,181.0,1
44251,458.0,1
57642,863.0,1
57839,906.0,1
50208,566.0,1
