0.,-10.,0.,-1,1,2.
0.,-10.,10.,-1,1,2.
0.,-10.,-50.,-1,1,2.
0.,-10.,100.,-1,1,2.
0.,-10.,-150.,-1,1,2.
0.,-10.,200.,-1,1,2.
0.,25.,0.,0.7,1,2.
0.,25.,0.,-1,-0.7,2.
0.,25.,0.,-1,1,-1.4
0.,25.,0.,-1,1,2.
0.,25.,10.,0.7,1,2.
0.,25.,10.,-1,-0.7,2.
0.,25.,10.,-1,1,-1.4
0.,25.,10.,-1,1,2.
0.,25.,-50.,0.7,1,2.
0.,25.,-50.,-1,-0.7,2.
0.,25.,-50.,-1,1,-1.4
0.,25.,-50.,-1,1,2.
0.,25.,100.,0.7,1,2.
0.,25.,100.,-1,-0.7,2.
0.,25.,100.,-1,1,-1.4
0.,25.,100.,-1,1,2.
0.,25.,-150.,0.7,1,2.
0.,25.,-150.,-1,-0.7,2.
0.,25.,-150.,-1,1,-1.4
0.,25.,-150.,-1,1,2.
0.,25.,200.,0.7,1,2.
0.,25.,200.,-1,-0.7,2.
0.,25.,200.,-1,1,-1.4
0.,25.,200.,-1,1,2.
0.,-45.,0.,-0.4,1,2.
0.,-45.,0.,0.7,-0.7,2.
0.,-45.,0.,0.7,1,1.
0.,-45.,0.,0.7,1,-1.4
0.,-45.,0.,0.7,1,2.
0.,-45.,0.,-1,0.4,2.
0.,-45.,0.,-1,-0.7,1.
0.,-45.,0.,-1,-0.7,-1.4
0.,-45.,0.,-1,-0.7,2.
0.,-45.,0.,-1,1,0.3
0.,-45.,0.,-1,1,-0.6
0.,-45.,0.,-1,1,1.
0.,-45.,0.,-1,1,-1.4
0.,-45.,0.,-1,1,2.
0.,-45.,10.,-0.4,1,2.
0.,-45.,10.,0.7,-0.7,2.
0.,-45.,10.,0.7,1,1.
0.,-45.,10.,0.7,1,-1.4
0.,-45.,10.,0.7,1,2.
0.,-45.,10.,-1,0.4,2.
0.,-45.,10.,-1,-0.7,1.
0.,-45.,10.,-1,-0.7,-1.4
0.,-45.,10.,-1,-0.7,2.
0.,-45.,10.,-1,1,0.3
0.,-45.,10.,-1,1,-0.6
0.,-45.,10.,-1,1,1.
0.,-45.,10.,-1,1,-1.4
0.,-45.,10.,-1,1,2.
0.,-45.,-50.,-0.4,1,2.
0.,-45.,-50.,0.7,-0.7,2.
0.,-45.,-50.,0.7,1,1.
0.,-45.,-50.,0.7,1,-1.4
0.,-45.,-50.,0.7,1,2.
0.,-45.,-50.,-1,0.4,2.
0.,-45.,-50.,-1,-0.7,1.
0.,-45.,-50.,-1,-0.7,-1.4
0.,-45.,-50.,-1,-0.7,2.
0.,-45.,-50.,-1,1,0.3
0.,-45.,-50.,-1,1,-0.6
0.,-45.,-50.,-1,1,1.
0.,-45.,-50.,-1,1,-1.4
0.,-45.,-50.,-1,1,2.
0.,-45.,100.,-0.4,1,2.
0.,-45.,100.,0.7,-0.7,2.
0.,-45.,100.,0.7,1,1.
0.,-45.,100.,0.7,1,-1.4
0.,-45.,100.,0.7,1,2.
0.,-45.,100.,-1,0.4,2.
0.,-45.,100.,-1,-0.7,1.
0.,-45.,100.,-1,-0.7,-1.4
0.,-45.,100.,-1,-0.7,2.
0.,-45.,100.,-1,1,0.3
0.,-45.,100.,-1,1,-0.6
0.,-45.,100.,-1,1,1.
0.,-45.,100.,-1,1,-1.4
0.,-45.,100.,-1,1,2.
0.,-45.,-150.,-0.4,1,2.
0.,-45.,-150.,0.7,-0.7,2.
0.,-45.,-150.,0.7,1,1.
0.,-45.,-150.,0.7,1,-1.4
0.,-45.,-150.,0.7,1,2.
0.,-45.,-150.,-1,0.4,2.
0.,-45.,-150.,-1,-0.7,1.
0.,-45.,-150.,-1,-0.7,-1.4
0.,-45.,-150.,-1,-0.7,2.
0.,-45.,-150.,-1,1,0.3
0.,-45.,-150.,-1,1,-0.6
0.,-45.,-150.,-1,1,1.
0.,-45.,-150.,-1,1,-1.4
0.,-45.,-150.,-1,1,2.
0.,-45.,200.,-0.4,1,2.
0.,-45.,200.,0.7,-0.7,2.
0.,-45.,200.,0.7,1,1.
0.,-45.,200.,0.7,1,-1.4
0.,-45.,200.,0.7,1,2.
0.,-45.,200.,-1,0.4,2.
