0,0.,0.,0.,0.,0.,0.
1,0.,0.,0.,0.,0.,0.4
2,0.,0.,0.,0.,0.,-1.2
3,0.,0.,0.,0.,0.,-1.6
4,0.,0.,0.,0.,0.15,0.
5,0.,0.,0.,0.,0.15,0.4
6,0.,0.,0.,0.,0.15,-1.2
7,0.,0.,0.,0.,0.15,-1.6
8,0.,0.,0.,0.,-0.5,0.
9,0.,0.,0.,0.,-0.5,0.4
10,0.,0.,0.,0.,-0.5,-1.2
11,0.,0.,0.,0.,-0.5,-1.6
12,0.,0.,0.,0.,0.9,0.
13,0.,0.,0.,0.,0.9,0.4
14,0.,0.,0.,0.,0.9,-1.2
15,0.,0.,0.,0.,0.9,-1.6
16,0.,0.,0.,-0.15,0.,0.
17,0.,0.,0.,-0.15,0.,0.4
18,0.,0.,0.,-0.15,0.,-1.2
19,0.,0.,0.,-0.15,0.,-1.6
20,0.,0.,0.,-0.15,0.15,0.
21,0.,0.,0.,-0.15,0.15,0.4
22,0.,0.,0.,-0.15,0.15,-1.2
23,0.,0.,0.,-0.15,0.15,-1.6
24,0.,0.,0.,-0.15,-0.5,0.
25,0.,0.,0.,-0.15,-0.5,0.4
26,0.,0.,0.,-0.15,-0.5,-1.2
27,0.,0.,0.,-0.15,-0.5,-1.6
28,0.,0.,0.,-0.15,0.9,0.
29,0.,0.,0.,-0.15,0.9,0.4
30,0.,0.,0.,-0.15,0.9,-1.2
31,0.,0.,0.,-0.15,0.9,-1.6
32,0.,0.,0.,0.6,0.,0.
33,0.,0.,0.,0.6,0.,0.4
34,0.,0.,0.,0.6,0.,-1.2
35,0.,0.,0.,0.6,0.,-1.6
36,0.,0.,0.,0.6,0.15,0.
37,0.,0.,0.,0.6,0.15,0.4
38,0.,0.,0.,0.6,0.15,-1.2
39,0.,0.,0.,0.6,0.15,-1.6
40,0.,0.,0.,0.6,-0.5,0.
41,0.,0.,0.,0.6,-0.5,0.4
42,0.,0.,0.,0.6,-0.5,-1.2
43,0.,0.,0.,0.6,-0.5,-1.6
44,0.,0.,0.,0.6,0.9,0.
45,0.,0.,0.,0.6,0.9,0.4
46,0.,0.,0.,0.6,0.9,-1.2
47,0.,0.,0.,0.6,0.9,-1.6
48,0.,0.,0.,-0.9,0.,0.
49,0.,0.,0.,-0.9,0.,0.4
50,0.,0.,0.,-0.9,0.,-1.2
51,0.,0.,0.,-0.9,0.,-1.6
52,0.,0.,0.,-0.9,0.15,0.
53,0.,0.,0.,-0.9,0.15,0.4
54,0.,0.,0.,-0.9,0.15,-1.2
55,0.,0.,0.,-0.9,0.15,-1.6
56,0.,0.,0.,-0.9,-0.5,0.
57,0.,0.,0.,-0.9,-0.5,0.4
58,0.,0.,0.,-0.9,-0.5,-1.2
59,0.,0.,0.,-0.9,-0.5,-1.6
60,0.,0.,0.,-0.9,0.9,0.
61,0.,0.,0.,-0.9,0.9,0.4
62,0.,0.,0.,-0.9,0.9,-1.2
63,0.,0.,0.,-0.9,0.9,-1.6
64,0.,0.,70.,0.,0.,0.
65,0.,0.,70.,0.,0.,0.4
66,0.,0.,70.,0.,0.,-1.2
67,0.,0.,70.,0.,0.,-1.6
68,0.,0.,70.,0.,0.15,0.
69,0.,0.,70.,0.,0.15,0.4
70,0.,0.,70.,0.,0.15,-1.2
71,0.,0.,70.,0.,0.15,-1.6
72,0.,0.,70.,0.,-0.5,0.
73,0.,0.,70.,0.,-0.5,0.4
74,0.,0.,70.,0.,-0.5,-1.2
75,0.,0.,70.,0.,-0.5,-1.6
