25124,93.0,25870
79988,623.0,22027
25187,103.0,21255
79992,625.0,19376
25073,89.0,17757
79893,617.0,14840
21948,25.0,12342
25311,138.0,12248
80131,659.0,11427
26249,167.0,8376
24960,87.0,8262
21851,16.0,8045
76866,539.0,8006
80061,639.0,7410
26555,189.0,7252
80059,638.0,7249
76857,536.0,7084
76887,546.0,5475
27525,272.0,5415
80868,678.0,5304
26132,148.0,5248
29308,326.0,4924
21820,14.0,4801
77132,564.0,4744
79908,618.0,4730
76873,541.0,4539
22051,45.0,2963
22812,70.0,2816
83052,778.0,2721
22284,57.0,2683
80108,650.0,2591
25218,109.0,2490
80000,628.0,2424
25126,94.0,2306
80894,682.0,1869
81204,706.0,1320
25260,121.0,1317
82229,742.0,1174
26134,150.0,988
21692,10.0,968
84126,852.0,865
22890,71.0,824
81155,694.0,804
80019,629.0,799
80884,679.0,765
25307,136.0,745
80159,673.0,695
25312,139.0,686
77858,578.0,661
21925,21.0,659
77133,565.0,652
80909,687.0,617
25273,124.0,608
29104,313.0,547
21983,28.0,511
80097,649.0,509
76880,544.0,466
25109,92.0,441
25220,110.0,433
79998,627.0,401
80077,643.0,380
80148,668.0,332
26133,149.0,322
21999,30.0,313
77065,562.0,312
80151,670.0,282
26143,155.0,250
80053,636.0,247
25174,97.0,236
25060,88.0,236
26128,145.0,220
79886,616.0,218
26164,159.0,209
76974,552.0,198
22277,56.0,193
84090,829.0,185
77846,577.0,184
81178,698.0,181
27526,273.0,141
25304,133.0,136
25316,142.0,135
76983,554.0,122
22008,32.0,98
76878,542.0,98
76708,530.0,60
80052,635.0,58
80124,656.0,56
26140,154.0,55
22024,39.0,49
76872,540.0,41
22516,68.0,32
83492,811.0,29
25175,98.0,27
83010,775.0,26
80147,667.0,23
83491,810.0,11
26636,194.0,11
23499,77.0,11
77070,563.0,11
85940,979.0,10
81202,705.0,10
81185,700.0,9
25254,119.0,9
22022,37.0,9
22227,52.0,8
25185,102.0,6
26679,200.0,5
25178,101.0,5
83490,809.0,4
26205,166.0,4
20223,4.0,3
80157,672.0,3
80088,646.0,3
29837,396.0,3
29100,310.0,3
27309,242.0,3
25235,114.0,3
25215,107.0,3
22071,48.0,3
76882,545.0,2
25203,105.0,2
23664,79.0,2
84331,863.0,2
25270,123.0,1
25247,117.0,1
25177,100.0,1
27533,276.0,1
