28683,1
28729,1
28733,1
79664,1
80786,1
83929,1
27307,2
27676,2
76893,2
81148,2
94720,3
95040,3
100345,3
118264,3
118267,3
124663,3
92393,4
95759,4
118049,4
121643,4
35985,5
39000,5
39105,5
41499,5
49831,5
52759,5
52918,5
41542,6
43256,6
55453,6
55580,6
63352,7
65956,7
66196,7
103403,7
107463,7
107581,7
62322,8
67238,8
103378,8
104923,8
