0.,-32.,0.,-0.9,0.9,-1.6
0.,-32.,70.,-0.9,0.9,-1.6
0.,-32.,-90.,-0.9,0.9,-1.6
0.,-32.,160.,-0.9,0.9,-1.6
0.,37.,0.,-0.9,0.9,-1.2
0.,37.,0.,-0.9,0.9,-1.6
0.,37.,70.,-0.9,0.9,-1.2
0.,37.,70.,-0.9,0.9,-1.6
0.,37.,-90.,-0.9,0.9,-1.2
0.,37.,-90.,-0.9,0.9,-1.6
0.,37.,160.,-0.9,0.9,-1.2
0.,37.,160.,-0.9,0.9,-1.6
-22.,17.,0.,-0.9,0.9,-1.2
-22.,17.,0.,-0.9,0.9,-1.6
-22.,17.,70.,-0.9,0.9,-1.2
-22.,17.,70.,-0.9,0.9,-1.6
-22.,17.,-90.,-0.9,0.9,-1.2
-22.,17.,-90.,-0.9,0.9,-1.6
-22.,17.,160.,-0.9,0.9,-1.2
-22.,17.,160.,-0.9,0.9,-1.6
-22.,-32.,0.,0.6,0.9,-1.2
-22.,-32.,0.,0.6,0.9,-1.6
-22.,-32.,0.,-0.9,-0.5,-1.6
-22.,-32.,0.,-0.9,0.9,0.4
-22.,-32.,0.,-0.9,0.9,-1.2
-22.,-32.,0.,-0.9,0.9,-1.6
-22.,-32.,70.,0.6,0.9,-1.2
-22.,-32.,70.,0.6,0.9,-1.6
-22.,-32.,70.,-0.9,-0.5,-1.6
-22.,-32.,70.,-0.9,0.9,0.4
-22.,-32.,70.,-0.9,0.9,-1.2
-22.,-32.,70.,-0.9,0.9,-1.6
-22.,-32.,-90.,0.6,0.9,-1.2
-22.,-32.,-90.,0.6,0.9,-1.6
-22.,-32.,-90.,-0.9,-0.5,-1.6
-22.,-32.,-90.,-0.9,0.9,0.4
-22.,-32.,-90.,-0.9,0.9,-1.2
-22.,-32.,-90.,-0.9,0.9,-1.6
-22.,-32.,160.,0.6,0.9,-1.2
-22.,-32.,160.,0.6,0.9,-1.6
-22.,-32.,160.,-0.9,-0.5,-1.6
-22.,-32.,160.,-0.9,0.9,0.4
-22.,-32.,160.,-0.9,0.9,-1.2
-22.,-32.,160.,-0.9,0.9,-1.6
-22.,37.,0.,0.6,0.9,-1.2
-22.,37.,0.,0.6,0.9,-1.6
-22.,37.,0.,-0.9,-0.5,-1.2
-22.,37.,0.,-0.9,-0.5,-1.6
-22.,37.,0.,-0.9,0.9,0.4
-22.,37.,0.,-0.9,0.9,-1.2
-22.,37.,0.,-0.9,0.9,-1.6
-22.,37.,70.,0.6,0.9,-1.2
-22.,37.,70.,0.6,0.9,-1.6
-22.,37.,70.,-0.9,-0.5,-1.2
-22.,37.,70.,-0.9,-0.5,-1.6
-22.,37.,70.,-0.9,0.9,0.4
-22.,37.,70.,-0.9,0.9,-1.2
-22.,37.,70.,-0.9,0.9,-1.6
-22.,37.,-90.,0.6,0.9,-1.2
-22.,37.,-90.,0.6,0.9,-1.6
-22.,37.,-90.,-0.9,-0.5,-1.2
-22.,37.,-90.,-0.9,-0.5,-1.6
-22.,37.,-90.,-0.9,0.9,0.4
-22.,37.,-90.,-0.9,0.9,-1.2
-22.,37.,-90.,-0.9,0.9,-1.6
-22.,37.,160.,0.6,0.9,-1.2
-22.,37.,160.,0.6,0.9,-1.6
-22.,37.,160.,-0.9,-0.5,-1.2
-22.,37.,160.,-0.9,-0.5,-1.6
-22.,37.,160.,-0.9,0.9,0.4
-22.,37.,160.,-0.9,0.9,-1.2
-22.,37.,160.,-0.9,0.9,-1.6
27.,17.,0.,0.6,0.9,-1.6
27.,17.,0.,-0.9,0.9,-1.2
27.,17.,0.,-0.9,0.9,-1.6
27.,17.,70.,0.6,0.9,-1.6
27.,17.,70.,-0.9,0.9,-1.2
27.,17.,70.,-0.9,0.9,-1.6
27.,17.,-90.,0.6,0.9,-1.6
27.,17.,-90.,-0.9,0.9,-1.2
27.,17.,-90.,-0.9,0.9,-1.6
27.,17.,160.,0.6,0.9,-1.6
27.,17.,160.,-0.9,0.9,-1.2
27.,17.,160.,-0.9,0.9,-1.6
27.,-32.,0.,0.6,0.9,-1.2
27.,-32.,0.,0.6,0.9,-1.6
27.,-32.,0.,-0.9,-0.5,-1.2
27.,-32.,0.,-0.9,-0.5,-1.6
27.,-32.,0.,-0.9,0.9,0.4
27.,-32.,0.,-0.9,0.9,-1.2
27.,-32.,0.,-0.9,0.9,-1.6
27.,-32.,70.,0.6,0.9,-1.2
27.,-32.,70.,0.6,0.9,-1.6
27.,-32.,70.,-0.9,-0.5,-1.2
27.,-32.,70.,-0.9,-0.5,-1.6
27.,-32.,70.,-0.9,0.9,0.4
27.,-32.,70.,-0.9,0.9,-1.2
27.,-32.,70.,-0.9,0.9,-1.6
27.,-32.,-90.,0.6,0.9,-1.2
27.,-32.,-90.,0.6,0.9,-1.6
27.,-32.,-90.,-0.9,-0.5,-1.2
27.,-32.,-90.,-0.9,-0.5,-1.6
27.,-32.,-90.,-0.9,0.9,0.4
27.,-32.,-90.,-0.9,0.9,-1.2
27.,-32.,-90.,-0.9,0.9,-1.6
27.,-32.,160.,0.6,0.9,-1.2
27.,-32.,160.,0.6,0.9,-1.6
27.,-32.,160.,-0.9,-0.5,-1.2
27.,-32.,160.,-0.9,-0.5,-1.6
27.,-32.,160.,-0.9,0.9,0.4
27.,-32.,160.,-0.9,0.9,-1.2
27.,-32.,160.,-0.9,0.9,-1.6
27.,37.,0.,0.6,-0.5,-1.6
27.,37.,0.,0.6,0.9,-1.2
27.,37.,0.,0.6,0.9,-1.6
27.,37.,0.,-0.9,-0.5,-1.2
27.,37.,0.,-0.9,-0.5,-1.6
27.,37.,0.,-0.9,0.9,0.
27.,37.,0.,-0.9,0.9,0.4
27.,37.,0.,-0.9,0.9,-1.2
27.,37.,0.,-0.9,0.9,-1.6
27.,37.,70.,0.6,-0.5,-1.6
27.,37.,70.,0.6,0.9,-1.2
27.,37.,70.,0.6,0.9,-1.6
27.,37.,70.,-0.9,-0.5,-1.2
27.,37.,70.,-0.9,-0.5,-1.6
27.,37.,70.,-0.9,0.9,0.
27.,37.,70.,-0.9,0.9,0.4
27.,37.,70.,-0.9,0.9,-1.2
27.,37.,70.,-0.9,0.9,-1.6
27.,37.,-90.,0.6,-0.5,-1.6
27.,37.,-90.,0.6,0.9,-1.2
27.,37.,-90.,0.6,0.9,-1.6
27.,37.,-90.,-0.9,-0.5,-1.2
27.,37.,-90.,-0.9,-0.5,-1.6
27.,37.,-90.,-0.9,0.9,0.
27.,37.,-90.,-0.9,0.9,0.4
27.,37.,-90.,-0.9,0.9,-1.2
27.,37.,-90.,-0.9,0.9,-1.6
27.,37.,160.,0.6,-0.5,-1.6
27.,37.,160.,0.6,0.9,-1.2
27.,37.,160.,0.6,0.9,-1.6
27.,37.,160.,-0.9,-0.5,-1.2
27.,37.,160.,-0.9,-0.5,-1.6
27.,37.,160.,-0.9,0.9,0.
27.,37.,160.,-0.9,0.9,0.4
27.,37.,160.,-0.9,0.9,-1.2
27.,37.,160.,-0.9,0.9,-1.6
-42.,0.,0.,-0.9,0.9,-1.2
-42.,0.,0.,-0.9,0.9,-1.6
-42.,0.,70.,-0.9,0.9,-1.2
-42.,0.,70.,-0.9,0.9,-1.6
-42.,0.,-90.,-0.9,0.9,-1.2
-42.,0.,-90.,-0.9,0.9,-1.6
-42.,0.,160.,-0.9,0.9,-1.2
-42.,0.,160.,-0.9,0.9,-1.6
-42.,17.,0.,0.6,0.9,-1.2
-42.,17.,0.,0.6,0.9,-1.6
-42.,17.,0.,-0.9,-0.5,-1.2
-42.,17.,0.,-0.9,-0.5,-1.6
-42.,17.,0.,-0.9,0.9,0.4
-42.,17.,0.,-0.9,0.9,-1.2
-42.,17.,0.,-0.9,0.9,-1.6
-42.,17.,70.,0.6,0.9,-1.2
-42.,17.,70.,0.6,0.9,-1.6
-42.,17.,70.,-0.9,-0.5,-1.2
